MH882540|Zika_virus/H.sapiens_wt/BRA/2016/ZKV17Nsem_2016_07_27|NA|2016_07_27|Human|Brazil|Asian|Zika_virus	2016-07-27
MH882541|Zika_virus/H.sapiens_wt/BRA/2016/ZKV17sem_2016_04_19|NA|2016_04_19|Human|Brazil|Asian|Zika_virus	2016-04-19
MH882542|Zika_virus/H.sapiens_wt/BRA/2016/ZKV17uri_2016_04_19|NA|2016_04_19|Human|Brazil|Asian|Zika_virus	2016-04-19
MH882543|Zika_virus/H.sapiens_wt/BRA/2016/ZKV19Auri_2016_05_05|NA|2016_05_05|Human|Brazil|Asian|Zika_virus	2016-05-05
MH882544|Zika_virus/H.sapiens_wt/BRA/2016/ZKV19Bsem_2016_05_12|NA|2016_05_12|Human|Brazil|Asian|Zika_virus	2016-05-12
MH882545|Zika_virus/H.sapiens_wt/BRA/2016/ZKV19Csem_2016_05_19|NA|2016_05_19|Human|Brazil|Asian|Zika_virus	2016-05-19
MH882546|Zika_virus/H.sapiens_wt/BRA/2016/ZKV19Dsem_2016_05_24|NA|2016_05_24|Human|Brazil|Asian|Zika_virus	2016-05-24
MH882547|Zika_virus/H.sapiens_wt/BRA/2016/ZKV19Esem_2016_06_02|NA|2016_06_02|Human|Brazil|Asian|Zika_virus	2016-06-02
MH882548|Zika_virus/H.sapiens_wt/BRA/2016/ZKV19Fsem_2016_06_09|NA|2016_06_09|Human|Brazil|Asian|Zika_virus	2016-06-09
KY785417|Zika_virus/H.sapiens_wt/COL/2016/SU_1810A_SER|NA|2016_04_06|Human|Colombia|Asian|Zika_virus	2016-04-06
KY785466|Zika_virus/H.sapiens_wt/COL/2016/SU_1856A_SER|NA|2016_04_28|Human|Colombia|Asian|Zika_virus	2016-04-28
KY785469|Zika_virus/H.sapiens_wt/COL/2016/SU_2724A_SER|NA|2016_04_05|Human|Colombia|Asian|Zika_virus	2016-04-05
KY785463|Zika_virus/H.sapiens_wt/DOM/2016/BB_0071_SER|NA|2016_04_05|Human|Dominican_Republic|Asian|Zika_virus	2016-04-05
KY785449|Zika_virus/H.sapiens_wt/DOM/2016/BB_0071_URI|NA|2016_04_05|Human|Dominican_Republic|Asian|Zika_virus	2016-04-05
KY014305|Zika_virus/H.sapiens_wt/DOM/2016/BB_0076_SER|NA|2016_04_05|Human|Dominican_Republic|Asian|Zika_virus	2016-04-05
KY785423|Zika_virus/H.sapiens_wt/DOM/2016/BB_0076_URI|NA|2016_04_05|Human|Dominican_Republic|Asian|Zika_virus	2016-04-05
KY785465|Zika_virus/H.sapiens_wt/DOM/2016/BB_0085_URI|NA|2016_04_07|Human|Dominican_Republic|Asian|Zika_virus	2016-04-07
KY785475|Zika_virus/H.sapiens_wt/DOM/2016/BB_0091_SER|NA|2016_04_07|Human|Dominican_Republic|Asian|Zika_virus	2016-04-07
KY014321|Zika_virus/H.sapiens_wt/DOM/2016/BB_0115_SER|NA|2016_04_11|Human|Dominican_Republic|Asian|Zika_virus	2016-04-11
KY785415|Zika_virus/H.sapiens_wt/DOM/2016/BB_0115_URI|NA|2016_04_11|Human|Dominican_Republic|Asian|Zika_virus	2016-04-11
KY014303|Zika_virus/H.sapiens_wt/DOM/2016/BB_0127_SER|NA|2016_04_11|Human|Dominican_Republic|Asian|Zika_virus	2016-04-11
KY014304|Zika_virus/H.sapiens_wt/DOM/2016/BB_0180_SER|NA|2016_04_18|Human|Dominican_Republic|Asian|Zika_virus	2016-04-18
KY785476|Zika_virus/H.sapiens_wt/DOM/2016/BB_0180_URI|NA|2016_04_18|Human|Dominican_Republic|Asian|Zika_virus	2016-04-18
KY785420|Zika_virus/H.sapiens_wt/DOM/2016/BB_0183_SER|NA|2016_04_18|Human|Dominican_Republic|Asian|Zika_virus	2016-04-18
KY014300|Zika_virus/H.sapiens_wt/DOM/2016/BB_0208_SER|NA|2016_04_20|Human|Dominican_Republic|Asian|Zika_virus	2016-04-20
KY014302|Zika_virus/H.sapiens_wt/DOM/2016/BB_0216_SER|NA|2016_04_21|Human|Dominican_Republic|Asian|Zika_virus	2016-04-21
KY014318|Zika_virus/H.sapiens_wt/DOM/2016/BB_0269_SER|NA|2016_04_27|Human|Dominican_Republic|Asian|Zika_virus	2016-04-27
KY785441|Zika_virus/H.sapiens_wt/DOM/2016/BB_0433_SER|NA|2016_06_13|Human|Dominican_Republic|Asian|Zika_virus	2016-06-13
KY014314|Zika_virus/H.sapiens_wt/DOM/2016/BB_0436_PLA|NA|2016_06_14|Human|Dominican_Republic|Asian|Zika_virus	2016-06-14
KY785453|Zika_virus/H.sapiens_wt/DOM/2016/MA_WGS16_007_SER|NA|2016_05_10|Human|Dominican_Republic|Asian|Zika_virus	2016-05-10
KY785484|Zika_virus/H.sapiens_wt/DOM/2016/MA_WGS16_011_SER|NA|2016_06_06|Human|Dominican_Republic|Asian|Zika_virus	2016-06-06
KY785470|Zika_virus/H.sapiens_wt/DOM/2016/MA_WGS16_014_SER|NA|2016_06_18|Human|Dominican_Republic|Asian|Zika_virus	2016-06-18
KY785435|Zika_virus/H.sapiens_wt/DOM/2016/MA_WGS16_024_SER|NA|2016_07_07|Human|Dominican_Republic|Asian|Zika_virus	2016-07-07
KY785447|Zika_virus/H.sapiens_wt/DOM/2016/MA_WGS16_036_SER|NA|2016_09_22|Human|Dominican_Republic|Asian|Zika_virus	2016-09-22
KY785413|Zika_virus/H.sapiens_wt/DOM/2016/MA_WGS16_040_SER|NA|2016_10_06|Human|Dominican_Republic|Asian|Zika_virus	2016-10-06
KY785414|Zika_virus/H.sapiens_wt/HND/2016/HU_ME131_PLA|NA|2016_05_28|Human|Honduras|Asian|Zika_virus	2016-05-28
KY785461|Zika_virus/H.sapiens_wt/HND/2016/HU_ME136_PLA|NA|2016_05_31|Human|Honduras|Asian|Zika_virus	2016-05-31
KY785444|Zika_virus/H.sapiens_wt/HND/2016/HU_ME137_PLA|NA|2016_05_31|Human|Honduras|Asian|Zika_virus	2016-05-31
KY785442|Zika_virus/H.sapiens_wt/HND/2016/HU_ME147_SER|NA|2016_06_04|Human|Honduras|Asian|Zika_virus	2016-06-04
KY014315|Zika_virus/H.sapiens_wt/HND/2016/HU_ME152_SER|NA|2016_06_06|Human|Honduras|Asian|Zika_virus	2016-06-06
KY785452|Zika_virus/H.sapiens_wt/HND/2016/HU_ME156_SER|NA|2016_06_07|Human|Honduras|Asian|Zika_virus	2016-06-07
KY014327|Zika_virus/H.sapiens_wt/HND/2016/HU_ME167_PLA|NA|2016_06_09|Human|Honduras|Asian|Zika_virus	2016-06-09
KY785448|Zika_virus/H.sapiens_wt/HND/2016/HU_ME171_PLA|NA|2016_06_10|Human|Honduras|Asian|Zika_virus	2016-06-10
KY014306|Zika_virus/H.sapiens_wt/HND/2016/HU_ME178_PLA|NA|2016_06_10|Human|Honduras|Asian|Zika_virus	2016-06-10
KY014319|Zika_virus/H.sapiens_wt/HND/2016/HU_ME38_PLA|NA|2016_04_30|Human|Honduras|Asian|Zika_virus	2016-04-30
KY014310|Zika_virus/H.sapiens_wt/HND/2016/HU_ME42_SER|NA|2016_05_09|Human|Honduras|Asian|Zika_virus	2016-05-09
KY014312|Zika_virus/H.sapiens_wt/HND/2016/HU_ME58_PLA|NA|2016_05_13|Human|Honduras|Asian|Zika_virus	2016-05-13
KY785418|Zika_virus/H.sapiens_wt/HND/2016/HU_ME59_PLA|NA|2016_05_13|Human|Honduras|Asian|Zika_virus	2016-05-13
KY785424|Zika_virus/H.sapiens_wt/JAM/2016/MA_WGS16_025_SER|NA|2016_07_10|Human|Jamaica|Asian|Zika_virus	2016-07-10
KY785430|Zika_virus/H.sapiens_wt/JAM/2016/MA_WGS16_039_SER|NA|2016_09_28|Human|Jamaica|Asian|Zika_virus	2016-09-28
KY785432|Zika_virus/H.sapiens_wt/JAM/2016/MA_WGS16_041_SER|NA|2016_10_12|Human|Jamaica|Asian|Zika_virus	2016-10-12
KY785419|Zika_virus/H.sapiens_wt/JAM/2016/WI_JM6_SER|NA|2016_06_13|Human|Jamaica|Asian|Zika_virus	2016-06-13
KY785451|Zika_virus/H.sapiens_wt/MTQ/2016/FL_001_SAL|NA|2016_03_22|Human|Martinique|Asian|Zika_virus	2016-03-22
KY785464|Zika_virus/H.sapiens_wt/PRI/2016/MA_WGS16_004_SER|NA|2016_04_13|Human|Puerto_Rico|Asian|Zika_virus	2016-04-13
KY785462|Zika_virus/H.sapiens_wt/PRI/2016/MA_WGS16_016_SER|NA|2016_06_26|Human|Puerto_Rico|Asian|Zika_virus	2016-06-26
KY014295|Zika_virus/H.sapiens_wt/USA/2016/FL_010_URI|NA|2016_06_22|Human|USA|Asian|Zika_virus	2016-06-22
KY785445|Zika_virus/H.sapiens_wt/USA/2016/FL_021_URI|NA|2016_07_19|Human|USA|Asian|Zika_virus	2016-07-19
KY785412|Zika_virus/H.sapiens_wt/USA/2016/FL_022_URI|NA|2016_07_22|Human|USA|Asian|Zika_virus	2016-07-22
KY785457|Zika_virus/H.sapiens_wt/USA/2016/FL_029_URI|NA|2016_08_01|Human|USA|Asian|Zika_virus	2016-08-01
KY014325|Zika_virus/H.sapiens_wt/USA/2016/FL_030_URI|NA|2016_08_02|Human|USA|Asian|Zika_virus	2016-08-02
KY014298|Zika_virus/H.sapiens_wt/USA/2016/FL_032_URI|NA|2016_08_05|Human|USA|Asian|Zika_virus	2016-08-05
KY785474|Zika_virus/H.sapiens_wt/USA/2016/FL_036_SER|NA|2016_08_04|Human|USA|Asian|Zika_virus	2016-08-04
KY014326|Zika_virus/H.sapiens_wt/USA/2016/FL_038_URI|NA|2016_08_05|Human|USA|Asian|Zika_virus	2016-08-05
KY014316|Zika_virus/H.sapiens_wt/USA/2016/FL_039_URI|NA|2016_08_17|Human|USA|Asian|Zika_virus	2016-08-17
KY325464|Zika_virus/H.sapiens_wt/USA/2016/FLSR036|NA|2016_09_19|Human|USA|Asian|Zika_virus	2016-09-19
KY325465|Zika_virus/H.sapiens_wt/USA/2016/FLSR043|NA|2016_09_28|Human|USA|Asian|Zika_virus	2016-09-28
KY325480|Zika_virus/H.sapiens_wt/USA/2016/FLUR001|NA|2016_07_28|Human|USA|Asian|Zika_virus	2016-07-28
KY325466|Zika_virus/H.sapiens_wt/USA/2016/FLUR002|NA|2016_07_28|Human|USA|Asian|Zika_virus	2016-07-28
KY325481|Zika_virus/H.sapiens_wt/USA/2016/FLUR005|NA|2016_07_29|Human|USA|Asian|Zika_virus	2016-07-29
KY325467|Zika_virus/H.sapiens_wt/USA/2016/FLUR006|NA|2016_07_29|Human|USA|Asian|Zika_virus	2016-07-29
KY325468|Zika_virus/H.sapiens_wt/USA/2016/FLUR007|NA|2016_08_04|Human|USA|Asian|Zika_virus	2016-08-04
KY325469|Zika_virus/H.sapiens_wt/USA/2016/FLUR008|NA|2016_08_04|Human|USA|Asian|Zika_virus	2016-08-04
KY325471|Zika_virus/H.sapiens_wt/USA/2016/FLUR011|NA|2016_08_08|Human|USA|Asian|Zika_virus	2016-08-08
KY325472|Zika_virus/H.sapiens_wt/USA/2016/FLUR013|NA|2016_08_23|Human|USA|Asian|Zika_virus	2016-08-23
KY325482|Zika_virus/H.sapiens_wt/USA/2016/FLUR014|NA|2016_08_24|Human|USA|Asian|Zika_virus	2016-08-24
KY325483|Zika_virus/H.sapiens_wt/USA/2016/FLUR015|NA|2016_08_24|Human|USA|Asian|Zika_virus	2016-08-24
KY325473|Zika_virus/H.sapiens_wt/USA/2016/FLUR022|NA|2016_08_31|Human|USA|Asian|Zika_virus	2016-08-31
KY325476|Zika_virus/H.sapiens_wt/USA/2016/FLUR058|NA|2016_10_11|Human|USA|Asian|Zika_virus	2016-10-11
KY325477|Zika_virus/H.sapiens_wt/USA/2016/FLUR063|NA|2016_10_03|Human|USA|Asian|Zika_virus	2016-10-03
KY325479|Zika_virus/H.sapiens_wt/USA/2016/FLWB044|NA|2016_09_28|Human|USA|Asian|Zika_virus	2016-09-28
KY785459|Zika_virus/H.sapiens_wt/USA/2016/MA_WGS16_034_SER|NA|2016_08_15|Human|USA|Asian|Zika_virus	2016-08-15
KX247646|Zika_virus/Homo_sapiens/COL/UF_1/2016|NA|2016_02_09|Human|Colombia|Asian|Zika_virus	2016-02-09
MF438286|Zika_virus/Homo_sapiens/Cuba_2017|NA|2017_02_12|Human|Cuba|Asian|Zika_virus	2017-02-12
KX702400|Zika_virus/Homo_sapiens/VEN/UF_1/2016|NA|2016_03_25|Human|Venezuela|Asian|Zika_virus	2016-03-25
KX893855|Zika_virus/Homo_sapiens/VEN/UF_2/2016|NA|2016_03_25|Human|Venezuela|Asian|Zika_virus	2016-03-25
MF036115|Zika_virus/Homo_sapiens/ZIKV_CCMU01/2016|NA|2016_11_02|Human|China|Asian|Zika_virus	2016-11-02
KU955594|Zika_virus/M.mulatta_tc/UGA/1947/MR_766|NA|1947_04|Monkey|Uganda|East_African|Zika_virus	1947-04
MF783072|Zika_virus/mosquito/Haiti/1855/2016|NA|2016_06_27|Mosquito|Haiti|Asian|Zika_virus	2016-06-27
MF783073|Zika_virus/mosquito/Haiti/1919/2016|NA|2016_05_10|Mosquito|Haiti|Asian|Zika_virus	2016-05-10
KU866423|Zika_virus/SZ01/2016/China|NA|2016|Human|China|Asian|Zika_virus	2016
KY120353|Zika/Boracay/16423|NA|2016_04_28|Human|Philippines|Asian|Zika_virus	2016-04-28
KY120352|Zika/Brazil/16321|NA|2016_03_22|Human|Brazil|Asian|Zika_virus	2016-03-22
KU321639|ZikaSPH2015|NA|2015_03|Human|Brazil|Asian|Zika_virus	2015-03
KX830930|ZIKV_GB_BR|NA|2016_03_01|Human|Brazil|Asian|Zika_virus	2016-03-01
MN577550|ZIKV_Nicaragua/2016_UCB7420|NA|2016_01_19|Human|Nicaragua|Asian|Zika_virus	2016-01-19
KY241671|ZIKV_SG_001|NA|2016_09_04|Human|Singapore|Asian|Zika_virus	2016-09-04
KY241673|ZIKV_SG_003|NA|2016_09_04|Human|Singapore|Asian|Zika_virus	2016-09-04
KY241674|ZIKV_SG_004|NA|2016_09_05|Human|Singapore|Asian|Zika_virus	2016-09-05
KY241675|ZIKV_SG_005|NA|2016_09_06|Human|Singapore|Asian|Zika_virus	2016-09-06
KY241676|ZIKV_SG_006|NA|2016_09_06|Human|Singapore|Asian|Zika_virus	2016-09-06
KY241677|ZIKV_SG_007|NA|2016_09_07|Human|Singapore|Asian|Zika_virus	2016-09-07
KY241678|ZIKV_SG_008|NA|2016_09_07|Human|Singapore|Asian|Zika_virus	2016-09-07
KY241679|ZIKV_SG_009|NA|2016_09_07|Human|Singapore|Asian|Zika_virus	2016-09-07
KY241680|ZIKV_SG_010|NA|2016_09_07|Human|Singapore|Asian|Zika_virus	2016-09-07
KY241681|ZIKV_SG_011|NA|2016_09_08|Human|Singapore|Asian|Zika_virus	2016-09-08
KY241682|ZIKV_SG_012|NA|2016_09_08|Human|Singapore|Asian|Zika_virus	2016-09-08
KY241683|ZIKV_SG_013|NA|2016_09_08|Human|Singapore|Asian|Zika_virus	2016-09-08
KY241684|ZIKV_SG_014|NA|2016_09_08|Human|Singapore|Asian|Zika_virus	2016-09-08
KY241685|ZIKV_SG_015|NA|2016_09_12|Human|Singapore|Asian|Zika_virus	2016-09-12
KY241686|ZIKV_SG_016|NA|2016_09_12|Human|Singapore|Asian|Zika_virus	2016-09-12
KY241687|ZIKV_SG_017|NA|2016_09_13|Human|Singapore|Asian|Zika_virus	2016-09-13
KY241688|ZIKV_SG_018|NA|2016_09_13|Human|Singapore|Asian|Zika_virus	2016-09-13
KY241689|ZIKV_SG_019|NA|2016_09_13|Human|Singapore|Asian|Zika_virus	2016-09-13
KY241690|ZIKV_SG_020|NA|2016_09_13|Human|Singapore|Asian|Zika_virus	2016-09-13
KY241691|ZIKV_SG_021|NA|2016_09_13|Human|Singapore|Asian|Zika_virus	2016-09-13
KY241692|ZIKV_SG_022|NA|2016_09_14|Human|Singapore|Asian|Zika_virus	2016-09-14
KY241693|ZIKV_SG_023|NA|2016_09_15|Human|Singapore|Asian|Zika_virus	2016-09-15
KY241694|ZIKV_SG_024|NA|2016_09_19|Human|Singapore|Asian|Zika_virus	2016-09-19
KY241695|ZIKV_SG_025|NA|2016_09_20|Human|Singapore|Asian|Zika_virus	2016-09-20
KY241696|ZIKV_SG_026|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241697|ZIKV_SG_027|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241698|ZIKV_SG_028|NA|2016_08_26|Human|Singapore|Asian|Zika_virus	2016-08-26
KY241699|ZIKV_SG_029|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241700|ZIKV_SG_030|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241701|ZIKV_SG_031|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241702|ZIKV_SG_032|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241703|ZIKV_SG_033|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241704|ZIKV_SG_034|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241705|ZIKV_SG_035|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241706|ZIKV_SG_036|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241707|ZIKV_SG_037|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241708|ZIKV_SG_038|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241709|ZIKV_SG_039|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241710|ZIKV_SG_040|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241711|ZIKV_SG_041|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241712|ZIKV_SG_042|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241713|ZIKV_SG_043|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241714|ZIKV_SG_044|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241715|ZIKV_SG_045|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241716|ZIKV_SG_046|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241717|ZIKV_SG_047|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241718|ZIKV_SG_048|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241719|ZIKV_SG_049|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241720|ZIKV_SG_050|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241721|ZIKV_SG_051|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241722|ZIKV_SG_052|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241723|ZIKV_SG_053|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241724|ZIKV_SG_054|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241725|ZIKV_SG_055|NA|2016_08_26|Human|Singapore|Asian|Zika_virus	2016-08-26
KY241726|ZIKV_SG_056|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241727|ZIKV_SG_057|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241728|ZIKV_SG_058|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241729|ZIKV_SG_059|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241730|ZIKV_SG_060|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241731|ZIKV_SG_061|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241732|ZIKV_SG_062|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241733|ZIKV_SG_063|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241734|ZIKV_SG_064|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241735|ZIKV_SG_065|NA|2016_08_27|Human|Singapore|Asian|Zika_virus	2016-08-27
KY241736|ZIKV_SG_066|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241737|ZIKV_SG_067|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241738|ZIKV_SG_068|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241739|ZIKV_SG_069|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241740|ZIKV_SG_070|NA|2016_08_29|Human|Singapore|Asian|Zika_virus	2016-08-29
KY241741|ZIKV_SG_071|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241742|ZIKV_SG_072|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241743|ZIKV_SG_073|NA|2016_08_26|Human|Singapore|Asian|Zika_virus	2016-08-26
KY241744|ZIKV_SG_074|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241745|ZIKV_SG_075|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241746|ZIKV_SG_076|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241747|ZIKV_SG_077|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241748|ZIKV_SG_078|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241749|ZIKV_SG_079|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241750|ZIKV_SG_080|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241751|ZIKV_SG_081|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241752|ZIKV_SG_082|NA|2016_08_28|Human|Singapore|Asian|Zika_virus	2016-08-28
KY241753|ZIKV_SG_083|NA|2016_08_26|Human|Singapore|Asian|Zika_virus	2016-08-26
KY241754|ZIKV_SG_084|NA|2016_09_07|Human|Singapore|Asian|Zika_virus	2016-09-07
KY241755|ZIKV_SG_085|NA|2016_08_31|Human|Singapore|Asian|Zika_virus	2016-08-31
KY241756|ZIKV_SG_086|NA|2016_09_05|Human|Singapore|Asian|Zika_virus	2016-09-05
KY241757|ZIKV_SG_087|NA|2016_09_12|Human|Singapore|Asian|Zika_virus	2016-09-12
KY241758|ZIKV_SG_088|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241759|ZIKV_SG_089|NA|2016_09_02|Human|Singapore|Asian|Zika_virus	2016-09-02
KY241760|ZIKV_SG_090|NA|2016_09_13|Human|Singapore|Asian|Zika_virus	2016-09-13
KY241761|ZIKV_SG_091|NA|2016_09_03|Human|Singapore|Asian|Zika_virus	2016-09-03
KY241762|ZIKV_SG_092|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241763|ZIKV_SG_093|NA|2016_09_02|Human|Singapore|Asian|Zika_virus	2016-09-02
KY241764|ZIKV_SG_094|NA|2016_08_31|Human|Singapore|Asian|Zika_virus	2016-08-31
KY241765|ZIKV_SG_095|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241766|ZIKV_SG_096|NA|2016_09_15|Human|Singapore|Asian|Zika_virus	2016-09-15
KY241767|ZIKV_SG_097|NA|2016_09_07|Human|Singapore|Asian|Zika_virus	2016-09-07
KY241768|ZIKV_SG_098|NA|2016_08_31|Human|Singapore|Asian|Zika_virus	2016-08-31
KY241769|ZIKV_SG_099|NA|2016_09_10|Human|Singapore|Asian|Zika_virus	2016-09-10
KY241770|ZIKV_SG_100|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241771|ZIKV_SG_101|NA|2016_09_02|Human|Singapore|Asian|Zika_virus	2016-09-02
KY241772|ZIKV_SG_102|NA|2016_08_30|Human|Singapore|Asian|Zika_virus	2016-08-30
KY241773|ZIKV_SG_103|NA|2016_09_07|Human|Singapore|Asian|Zika_virus	2016-09-07
KY241774|ZIKV_SG_104|NA|2016_09_05|Mosquito|Singapore|Asian|Zika_virus	2016-09-05
KY241775|ZIKV_SG_105|NA|2016_09_05|Mosquito|Singapore|Asian|Zika_virus	2016-09-05
KY241776|ZIKV_SG_106|NA|2016_09_05|Mosquito|Singapore|Asian|Zika_virus	2016-09-05
KY241777|ZIKV_SG_107|NA|2016_09_06|Mosquito|Singapore|Asian|Zika_virus	2016-09-06
KY241778|ZIKV_SG_108|NA|2016_09_06|Mosquito|Singapore|Asian|Zika_virus	2016-09-06
KY241779|ZIKV_SG_109|NA|2016_09_06|Mosquito|Singapore|Asian|Zika_virus	2016-09-06
KY241780|ZIKV_SG_110|NA|2016_09_06|Mosquito|Singapore|Asian|Zika_virus	2016-09-06
KY241781|ZIKV_SG_111|NA|2016_09_06|Mosquito|Singapore|Asian|Zika_virus	2016-09-06
KY241782|ZIKV_SG_112|NA|2016_09_07|Mosquito|Singapore|Asian|Zika_virus	2016-09-07
KY241783|ZIKV_SG_113|NA|2016_09_07|Mosquito|Singapore|Asian|Zika_virus	2016-09-07
KY241784|ZIKV_SG_114|NA|2016_09_08|Mosquito|Singapore|Asian|Zika_virus	2016-09-08
KY241785|ZIKV_SG_115|NA|2016_09_05|Mosquito|Singapore|Asian|Zika_virus	2016-09-05
KY241786|ZIKV_SG_116|NA|2016_09_06|Mosquito|Singapore|Asian|Zika_virus	2016-09-06
KY241787|ZIKV_SG_117|NA|2016_09_07|Mosquito|Singapore|Asian|Zika_virus	2016-09-07
KY241788|ZIKV_SG_118|NA|2016_05_13|Human|Singapore|Asian|Zika_virus	2016-05-13
KY003153|ZIKV/34997/Pavia/2016|NA|2016_04|Human|Italy|Asian|Zika_virus	2016-04
KY648934|ZIKV/Aedes_aegypti/MEX/MEX_I_44/2016|NA|2016|Mosquito|Mexico|Asian|Zika_virus	2016
KX694533|ZIKV/Aedes_aegypti/MYS/P6_740/1966|NA|1966_07_14|Mosquito|Malaysia|Asian|Zika_virus	1966-07-14
KX198134|ZIKV/Aedes_africanus/SEN/DAK_AR_41524_A1C1_V2/1984|NA|1984_11_17|Mosquito|Senegal|West_African|Zika_virus	1984-11-17
KY348860|ZIKV/Aedes_africanus/SEN/DAK_AR_41524_A1C1_V5/1984|NA|1984_11_17|Mosquito|Senegal|West_African|Zika_virus	1984-11-17
KX601166|ZIKV/Aedes_africanus/SEN/DakAr41524/1984|NA|1984_11_17|Mosquito|Senegal|West_African|Zika_virus	1984-11-17
KX856011|ZIKV/Aedes_sp./MEX_I_44/2016|NA|2016_01_01|Mosquito|Mexico|Asian|Zika_virus	2016-01-01
KX601167|ZIKV/Aedes_sp./MYS/P6_740/1966|NA|1966_07_14|Mosquito|Malaysia|Asian|Zika_virus	1966-07-14
KX446950|ZIKV/Aedes.sp/MEX/MEX_2_81/2016|NA|2016_01_01|Mosquito|Mexico|Asian|Zika_virus	2016-01-01
KX446951|ZIKV/Aedes.sp/MEX/MEX_I_7/2016|NA|2016_01_01|Mosquito|Mexico|Asian|Zika_virus	2016-01-01
KX838904|ZIKV/Aedes_aegypti/USA/2016/FL01M|NA|2016_08_22|Mosquito|USA|Asian|Zika_virus	2016-08-22
KX838905|ZIKV/Aedes_aegypti/USA/2016/FL02M|NA|2016_08_23|Mosquito|USA|Asian|Zika_virus	2016-08-23
